,dr7objid,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_flag,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a22_irregular_flag
11399,165867,1,0,0,0
11400,264619,0,1,1,0
11401,18123,0,1,0,0
11402,50438,0,1,1,0
11403,50020,1,0,0,0
11404,15225,1,0,0,1
11405,89672,0,1,0,0
11406,46990,0,1,1,0
11407,65013,1,0,0,1
11408,78818,1,0,0,0
11409,119733,0,1,0,0
11410,100269,1,0,0,0
11411,183791,0,1,0,0
11412,268236,1,0,0,0
11413,103783,0,1,1,0
11414,230919,0,1,0,0
11415,107930,1,0,0,0
11416,200417,0,1,0,1
11417,79817,0,1,0,1
11418,10970,1,0,0,1
11419,80118,0,1,0,0
11420,114801,1,0,0,0
11421,127799,0,1,0,0
11422,97195,1,0,0,0
11423,10412,1,0,0,1
11424,200708,0,1,0,0
11425,9013,0,1,1,0
11426,214103,1,0,0,0
11427,7701,1,0,0,1
11428,162551,0,1,1,0
11429,159026,1,0,0,1
11430,76400,0,1,0,0
11431,58992,1,0,0,0
11432,242324,1,0,0,0
11433,246743,0,1,0,0
11434,90667,0,1,1,0
11435,15456,0,1,0,1
11436,188041,1,0,0,0
11437,185106,0,1,0,0
11438,72237,0,1,1,0
11439,276874,1,0,0,1
11440,217874,1,0,0,0
11441,205471,1,0,0,1
11442,180000,0,1,0,0
11443,216607,0,1,1,0
11444,238101,0,1,0,0
11445,154187,1,0,0,0
11446,135729,1,0,0,1
11447,24734,0,0,0,1
11448,179410,0,1,0,0
11449,186741,1,0,0,0
11450,58211,0,1,0,1
11451,137008,0,1,0,1
11452,246653,1,0,0,0
11453,35770,0,1,0,0
11454,178382,1,0,0,1
11455,206457,0,1,1,0
11456,89207,1,0,0,0
11457,144205,0,1,0,0
11458,252310,1,0,0,1
11459,82625,1,0,0,0
11460,198376,0,1,0,0
11461,212885,0,1,1,0
11462,268318,1,0,0,1
11463,76761,1,0,0,0
11464,263036,0,1,1,0
11465,99039,0,1,0,0
11466,58007,0,0,0,1
11467,197331,0,1,1,0
11468,161544,1,0,0,0
11469,278937,0,1,0,0
11470,133634,0,1,0,1
11471,252630,1,0,0,1
11472,234186,0,1,1,0
11473,116001,0,1,0,0
11474,39462,1,0,0,0
11475,254774,0,1,1,0
11476,99114,0,1,1,0
11477,203958,1,0,0,0
11478,151631,0,1,0,0
11479,246097,0,0,0,1
11480,204312,1,0,0,1
11481,69388,1,0,0,0
11482,46287,0,1,0,0
11483,199535,0,1,1,0
11484,6503,1,0,0,1
11485,14192,1,0,0,0
11486,71038,0,1,0,0
11487,119729,0,1,1,0
11488,53708,0,1,0,0
11489,201155,0,0,0,1
11490,210784,1,0,0,0
11491,279159,0,1,0,0
11492,181772,1,0,0,0
11493,77224,0,1,0,1
11494,117581,0,1,1,0
11495,99316,1,0,0,0
11496,76737,0,1,0,0
11497,86728,1,0,0,0
11498,212812,1,0,0,1
11499,51297,0,1,0,1
11500,203489,0,1,0,0
11501,95424,1,0,0,0
11502,229592,0,1,0,0
11503,169517,1,0,0,0
11504,98428,0,1,0,1
11505,164712,0,1,0,0
11506,60746,1,0,0,1
11507,8163,1,0,0,0
11508,194400,0,1,0,0
11509,136208,0,1,0,1
11510,108000,0,1,1,0
11511,106705,1,0,0,0
11512,201609,0,1,0,0
11513,203743,0,1,1,0
11514,236261,1,0,0,0
11515,151088,1,0,0,1
11516,139736,1,0,0,0
11517,243512,1,0,0,1
11518,108559,0,1,0,0
11519,254167,1,0,0,0
11520,69392,1,0,0,1
11521,5491,0,1,1,0
11522,249125,0,1,0,0
11523,8173,1,0,0,1
11524,145091,1,0,0,0
11525,32301,0,1,0,0
11526,229219,0,1,0,1
11527,64097,1,0,0,0
11528,272979,0,1,0,0
11529,243795,0,1,1,0
11530,231915,0,1,1,0
11531,60418,0,1,1,0
11532,103623,0,1,1,0
11533,226676,0,0,0,1
11534,232919,1,0,0,0
11535,218354,0,0,0,1
11536,39872,0,1,0,0
11537,211804,1,0,0,0
11538,90008,0,1,0,0
11539,227096,1,0,0,0
11540,108601,0,1,0,0
11541,45124,0,1,1,0
11542,233594,1,0,0,1
11543,32608,1,0,0,0
11544,119393,0,1,0,0
11545,30963,0,1,0,1
11546,150776,1,0,0,1
11547,194464,0,1,0,0
11548,162603,1,0,0,0
11549,49690,0,1,0,1
11550,254537,0,1,1,0
11551,125696,0,1,0,0
11552,121875,1,0,0,0
11553,148142,0,1,0,1
11554,107172,0,1,0,0
11555,160525,1,0,0,0
11556,169935,0,1,0,0
11557,90219,1,0,0,1
11558,265557,1,0,0,0
11559,112464,1,0,0,1
11560,277407,0,1,0,0
11561,203460,1,0,0,0
11562,132620,1,0,0,1
11563,58539,0,1,1,0
11564,188015,1,0,0,0
11565,59080,0,1,0,1
11566,18703,0,1,0,0
11567,95201,1,0,0,0
11568,215930,0,1,1,0
11569,110866,0,1,0,0
11570,203586,0,1,0,1
11571,39411,1,0,0,0
11572,88468,1,0,0,1
11573,292482,0,1,0,0
11574,84796,1,0,0,0
11575,96312,0,1,0,0
11576,113789,0,1,0,1
11577,125076,1,0,0,1
11578,62128,1,0,0,0
11579,24254,0,1,0,0
11580,255687,1,0,0,0
11581,240471,0,1,0,1
11582,275970,0,1,0,0
11583,74153,1,0,0,0
11584,84082,0,1,0,1
11585,38757,0,1,0,1
11586,266974,0,1,1,0
11587,229111,0,1,0,0
11588,161156,1,0,0,0
11589,238535,0,1,1,0
11590,7311,1,0,0,1
11591,185537,1,0,0,1
11592,107041,0,1,0,0
11593,173837,0,1,1,0
11594,52729,1,0,0,0
11595,97554,0,1,0,1
11596,106000,0,1,0,0
11597,13971,0,1,0,1
11598,198819,1,0,0,0
11599,10545,0,1,0,1
11600,61056,0,1,0,0
11601,75801,1,0,0,0
11602,81518,0,0,0,1
11603,72270,1,0,0,0
11604,161578,0,1,0,0
11605,28296,0,1,1,0
11606,235291,1,0,0,0
11607,80964,0,1,0,0
11608,126185,0,1,0,1
11609,291870,1,0,0,0
11610,55278,0,1,0,1
11611,114323,0,1,0,0
11612,31133,1,0,0,0
11613,118459,0,1,0,0
11614,7631,0,1,1,0
11615,186586,1,0,0,0
11616,165747,0,1,0,0
11617,121562,1,0,0,1
11618,186641,0,1,0,0
11619,128236,0,1,0,1
11620,200335,1,0,0,0
11621,28481,0,1,0,1
11622,195438,0,1,0,0
11623,127358,1,0,0,0
11624,109010,0,1,0,0
11625,206217,1,0,0,1
11626,102640,0,1,1,0
11627,38304,1,0,0,0
11628,181988,0,1,0,1
11629,28096,0,1,0,0
11630,725,1,0,0,1
11631,15395,1,0,0,0
11632,123032,0,1,0,0
11633,1940,1,0,0,0
11634,214431,1,0,0,1
11635,59311,0,1,1,0
11636,198616,1,0,0,0
11637,205852,1,0,0,1
11638,60874,0,1,1,0
11639,112945,0,1,0,0
11640,87426,0,1,1,0
11641,71812,0,1,0,0
11642,133534,1,0,0,1
11643,100355,1,0,0,0
11644,270464,1,0,0,1
11645,138711,0,1,0,0
11646,114529,1,0,0,0
11647,150204,0,1,0,1
11648,149196,0,1,0,1
11649,228173,0,1,0,0
11650,206498,1,0,0,0
11651,285243,0,1,0,1
11652,274419,1,0,0,0
11653,76550,0,1,0,0
11654,54058,1,0,0,1
11655,261104,1,0,0,1
11656,181608,1,0,0,0
11657,206444,0,1,0,0
11658,227739,0,1,0,1
11659,70578,0,0,0,1
11660,223473,1,0,0,0
11661,101532,0,1,0,0
11662,37940,1,0,0,1
11663,159852,0,1,0,1
11664,41381,1,0,0,0
11665,27188,0,1,0,0
11666,23749,0,1,0,1
11667,266544,1,0,0,0
11668,235500,0,1,1,0
11669,141345,0,0,0,1
11670,279013,0,1,0,0
11671,233909,1,0,0,0
11672,244802,1,0,0,1
11673,89314,0,1,1,0
11674,141522,0,1,0,0
11675,8084,1,0,0,0
11676,142768,0,1,0,0
11677,16712,0,1,1,0
11678,57439,1,0,0,0
11679,55733,0,1,0,0
11680,160672,1,0,0,1
11681,288121,0,1,0,0
11682,108172,1,0,0,0
11683,63322,1,0,0,1
11684,217703,0,1,0,0
11685,276762,1,0,0,0
11686,234165,1,0,0,1
11687,24529,0,1,0,0
11688,244076,0,0,0,1
11689,276728,0,1,1,0
11690,76894,1,0,0,0
11691,92622,1,0,0,1
11692,105541,1,0,0,0
11693,94194,0,1,0,0
11694,239717,1,0,0,0
11695,88804,1,0,0,1
11696,21090,0,1,0,1
11697,59676,0,1,1,0
11698,74313,0,1,0,0
11699,67194,1,0,0,0
11700,223488,0,1,0,1
11701,145229,0,1,0,0
11702,175789,1,0,0,0
11703,201589,0,1,0,1
11704,46670,0,1,1,0
11705,47052,1,0,0,0
11706,91467,0,1,0,0
11707,150981,0,1,1,0
11708,289,0,1,0,1
11709,84371,0,1,0,1
11710,250989,1,0,0,0
11711,223931,1,0,0,1
11712,168584,0,1,0,0
11713,277595,1,0,0,0
11714,155412,1,0,0,1
11715,229044,0,1,0,0
11716,233902,1,0,0,0
11717,35273,0,1,0,1
11718,20788,0,1,0,1
11719,7445,0,1,0,0
11720,8850,1,0,0,0
11721,236408,1,0,0,0
11722,168928,0,1,0,0
11723,75895,0,1,0,0
11724,206137,1,0,0,0
11725,26969,0,1,0,1
11726,241613,0,1,1,0
11727,98272,0,1,0,0
11728,98026,0,0,0,1
11729,109141,1,0,0,0
11730,63063,0,1,0,1
11731,251710,1,0,0,1
11732,3871,1,0,0,0
11733,158240,0,1,0,0
11734,187600,1,0,0,0
11735,129251,0,1,1,0
11736,47542,1,0,0,0
11737,99576,0,1,0,0
11738,171515,0,1,0,1
11739,34865,0,1,0,0
11740,261191,1,0,0,0
11741,168209,1,0,0,1
11742,149421,1,0,0,1
11743,89607,0,1,0,0
11744,75561,1,0,0,0
11745,23217,0,1,0,1
11746,60087,0,1,0,0
11747,149401,1,0,0,0
11748,140414,0,0,0,1
11749,73840,0,1,0,0
11750,91452,1,0,0,1
11751,140679,0,1,0,1
11752,102315,1,0,0,0
11753,68047,1,0,0,1
11754,15044,0,1,0,0
11755,58038,1,0,0,0
11756,203745,0,1,0,0
11757,145129,0,0,0,1
11758,259938,1,0,0,0
11759,199776,1,0,0,1
11760,210952,1,0,0,1
11761,124745,0,1,0,0
11762,186599,0,1,1,0
11763,232769,1,0,0,0
11764,46025,0,1,0,0
11765,113361,1,0,0,0
11766,53731,1,0,0,1
11767,76546,0,1,0,1
11768,236442,0,1,0,0
11769,129387,1,0,0,1
11770,20672,1,0,0,0
11771,171764,0,1,0,1
11772,33671,0,1,0,0
11773,16601,0,1,0,0
11774,189242,1,0,0,0
11775,137246,0,1,0,1
11776,46057,1,0,0,0
11777,195376,0,1,0,0
11778,219258,0,0,0,1
11779,241286,1,0,0,0
11780,196717,0,1,0,0
11781,129625,0,1,0,1
11782,117968,1,0,0,0
11783,128560,0,0,0,1
11784,229190,0,1,0,0
11785,151060,0,0,0,1
11786,253303,1,0,0,0
11787,97858,1,0,0,1
11788,111382,0,1,1,0
11789,100405,0,1,0,0
11790,201429,1,0,0,0
11791,56575,0,1,0,1
11792,18338,0,1,0,0
11793,77366,1,0,0,0
11794,173315,0,1,0,1
11795,175787,0,1,0,1
11796,186534,0,1,0,0
11797,47113,0,1,0,1
11798,109498,1,0,0,0
11799,212849,0,1,0,1
11800,164935,0,1,0,0
11801,203203,1,0,0,0
11802,70547,0,1,1,0
11803,240994,1,0,0,0
11804,160423,0,0,0,1
11805,165745,0,1,0,0
11806,124130,0,1,0,1
11807,214796,1,0,0,0
11808,10850,0,1,0,0
11809,104048,1,0,0,0
11810,36349,1,0,0,1
11811,62356,0,1,0,0
11812,52711,1,0,0,1
11813,275416,1,0,0,0
11814,63159,1,0,0,1
11815,88585,0,1,0,0
11816,223186,0,1,0,1
11817,50630,1,0,0,0
11818,65585,0,1,0,1
11819,226324,0,1,0,0
11820,232705,1,0,0,0
11821,276697,0,1,0,0
11822,43725,1,0,0,1
11823,23638,1,0,0,1
11824,120999,0,1,0,0
11825,142841,1,0,0,0
11826,196514,0,1,0,1
11827,215441,0,1,0,0
11828,55637,1,0,0,0
11829,172270,0,1,0,1
11830,166808,0,1,0,0
11831,184458,0,1,1,0
11832,273893,1,0,0,0
11833,108074,0,1,0,0
11834,78603,0,1,1,0
11835,198775,0,1,0,0
11836,52914,1,0,0,0
11837,261321,0,0,0,1
11838,224755,0,1,1,0
11839,126200,0,1,0,0
11840,144310,1,0,0,0
11841,7556,1,0,0,1
11842,41012,0,1,1,0
11843,179473,0,1,1,0
11844,564,1,0,0,0
11845,163168,1,0,0,1
11846,223472,0,1,0,0
11847,271676,0,1,1,0
11848,208856,0,1,0,1
11849,180994,1,0,0,0
11850,236583,0,1,1,0
11851,64266,0,1,0,0
11852,179261,1,0,0,1
11853,101374,1,0,0,0
11854,49392,0,1,0,0
11855,139408,1,0,0,0
11856,133285,1,0,0,1
11857,9111,1,0,0,1
11858,66036,1,0,0,0
11859,159674,1,0,0,1
11860,273139,0,1,0,0
11861,68275,0,1,0,1
11862,80208,1,0,0,0
11863,243029,0,1,0,1
11864,198969,0,1,0,1
11865,78317,0,1,0,0
11866,34363,1,0,0,0
11867,74414,1,0,0,0
11868,18284,1,0,0,1
11869,175492,0,1,0,0
11870,185983,1,0,0,0
11871,226232,0,1,1,0
11872,167616,0,1,0,1
11873,263907,0,1,0,0
11874,211310,0,1,0,1
11875,244300,1,0,0,0
11876,236896,0,0,0,1
11877,148715,0,1,0,0
11878,27637,0,1,1,0
11879,19798,1,0,0,0
11880,229225,0,1,0,1
11881,106041,0,1,0,0
11882,176205,1,0,0,0
11883,6494,0,1,0,0
11884,278804,1,0,0,1
11885,184505,1,0,0,0
11886,229995,0,1,0,0
11887,93426,1,0,0,0
11888,40975,0,1,0,1
11889,72485,1,0,0,1
11890,8464,0,1,1,0
11891,53588,0,1,0,0
11892,74698,1,0,0,0
11893,168592,0,1,1,0
11894,136122,0,1,0,0
11895,242341,1,0,0,0
11896,123120,0,0,0,1
11897,294601,1,0,0,1
11898,10910,0,1,0,0
11899,251721,1,0,0,0
11900,62392,1,0,0,1
11901,3939,0,1,0,0
11902,26632,1,0,0,0
11903,778,0,1,1,0
11904,222134,1,0,0,0
11905,274077,0,1,0,0
11906,108009,1,0,0,1
11907,130613,1,0,0,1
11908,13696,0,1,0,0
11909,71810,1,0,0,0
11910,211985,0,1,1,0
11911,215609,0,1,0,0
11912,18541,0,1,0,1
11913,179823,1,0,0,0
11914,186671,0,1,0,1
11915,212665,0,1,0,0
11916,181964,0,0,0,1
11917,274733,1,0,0,0
11918,283958,0,0,0,1
11919,16693,0,1,1,0
11920,248215,0,1,0,0
11921,156835,1,0,0,0
11922,12781,0,1,0,1
11923,34008,0,1,0,0
11924,266027,1,0,0,0
11925,252730,0,1,1,0
11926,58021,1,0,0,1
11927,230747,0,1,0,0
11928,73336,1,0,0,0
11929,166257,1,0,0,1
11930,129388,1,0,0,0
11931,135804,0,1,0,0
11932,141597,0,1,1,0
11933,163471,0,1,0,1
11934,1598,0,1,1,0
11935,157286,0,1,0,1
11936,60284,1,0,0,0
11937,149733,0,1,0,0
11938,90236,1,0,0,1
11939,54538,0,0,0,1
11940,108385,0,1,1,0
11941,3995,1,0,0,0
11942,96033,0,1,0,0
11943,54826,1,0,0,1
11944,5537,1,0,0,0
11945,159155,1,0,0,0
11946,132112,0,1,0,1
11947,137791,0,1,0,0
11948,230014,1,0,0,0
11949,135608,0,1,0,1
11950,27845,0,1,0,0
11951,98622,1,0,0,0
11952,187376,1,0,0,1
11953,139174,0,1,0,0
11954,80308,1,0,0,1
11955,191832,1,0,0,0
11956,50680,0,1,0,0
11957,8921,0,0,0,1
11958,58438,1,0,0,0
11959,254190,0,1,0,1
11960,167017,0,1,0,0
11961,212130,1,0,0,0
11962,251051,0,0,0,1
11963,135787,0,1,0,0
11964,20676,1,0,0,0
11965,255542,0,1,1,0
11966,220183,0,1,0,0
11967,158915,1,0,0,0
11968,3992,1,0,0,1
11969,35206,0,1,1,0
11970,52858,0,1,0,0
11971,178064,1,0,0,0
11972,229607,1,0,0,1
11973,197037,0,1,0,1
11974,256105,1,0,0,0
11975,182362,0,1,0,0
11976,191011,0,1,1,0
11977,278763,0,1,0,1
11978,83702,0,1,1,0
11979,231820,0,1,0,0
11980,275641,1,0,0,0
11981,179412,0,0,0,1
11982,76007,1,0,0,0
11983,271920,0,0,0,1
11984,262263,0,1,0,0
11985,92963,0,0,0,1
11986,225377,0,1,0,0
11987,278142,1,0,0,0
11988,239847,0,0,0,1
11989,214947,1,0,0,0
11990,277154,0,1,0,0
11991,41628,1,0,0,1
11992,269165,1,0,0,0
11993,78594,0,1,0,0
11994,96424,1,0,0,1
11995,13470,1,0,0,0
11996,100311,0,1,0,0
11997,240166,1,0,0,0
11998,177699,0,1,0,0
11999,102683,1,0,0,0
12000,195624,0,1,0,1
12001,14994,0,1,1,0
12002,123475,0,1,0,1
12003,174159,0,1,0,0
12004,225817,1,0,0,0
12005,267305,0,0,0,1
12006,142648,0,1,1,0
12007,131220,0,0,0,1
12008,39898,0,1,0,0
12009,155938,1,0,0,0
12010,199402,0,0,0,1
12011,261091,0,1,1,0
12012,58351,1,0,0,0
12013,96251,0,1,0,0
12014,116738,0,1,0,0
12015,13946,1,0,0,0
12016,3018,0,1,0,1
12017,231857,1,0,0,0
12018,26815,0,1,0,0
12019,102615,0,0,0,1
12020,70898,1,0,0,0
12021,141385,0,1,0,1
12022,278811,0,1,0,0
12023,167725,0,1,0,1
12024,221342,0,0,0,1
12025,30175,1,0,0,0
12026,68471,0,1,1,0
12027,1969,0,1,1,0
12028,153161,0,1,0,1
12029,162036,0,1,0,0
12030,130751,0,1,0,1
12031,31786,1,0,0,0
12032,213827,1,0,0,1
12033,196609,0,1,0,0
12034,134977,1,0,0,1
12035,8069,1,0,0,0
12036,171641,0,1,0,0
12037,221580,0,1,1,0
12038,215545,0,1,0,1
12039,226240,1,0,0,0
12040,207815,0,1,1,0
12041,181167,0,1,0,0
12042,90515,0,1,1,0
12043,258548,1,0,0,0
12044,8229,1,0,0,1
12045,179381,0,1,0,0
12046,259657,1,0,0,0
12047,125989,0,0,0,1
12048,200605,1,0,0,0
12049,168114,0,1,0,0
12050,185741,0,1,1,0
12051,57278,1,0,0,0
12052,111180,0,1,0,0
12053,189120,0,0,0,1
12054,50713,1,0,0,0
12055,268838,0,1,0,1
12056,222575,0,1,0,0
12057,18093,1,0,0,0
12058,208614,0,1,0,0
12059,241844,0,1,1,0
12060,33986,0,1,0,0
12061,111920,0,1,1,0
12062,84337,1,0,0,0
12063,84802,0,1,1,0
12064,29833,0,1,0,0
12065,118009,1,0,0,0
12066,83626,0,1,0,1
12067,194513,1,0,0,1
12068,97545,1,0,0,0
12069,114917,1,0,0,1
12070,235248,0,1,0,0
12071,7269,1,0,0,0
12072,185137,0,1,0,0
12073,194833,0,1,0,1
12074,15452,1,0,0,0
12075,109883,0,1,0,0
12076,148679,0,1,1,0
12077,20940,1,0,0,0
12078,475,0,1,0,0
12079,153904,0,1,0,1
12080,238442,0,1,1,0
12081,285083,0,0,0,1
12082,2825,0,0,0,1
12083,164247,1,0,0,0
12084,224158,0,1,0,0
12085,126260,1,0,0,1
12086,3536,1,0,0,0
12087,42185,0,1,0,0
12088,268142,1,0,0,0
12089,171341,0,1,1,0
12090,229378,0,1,1,0
12091,122414,1,0,0,1
12092,221792,0,1,0,0
12093,58467,1,0,0,0
12094,91087,1,0,0,0
12095,248700,1,0,0,1
12096,114737,0,1,1,0
12097,245204,0,1,0,0
12098,238192,0,1,1,0
12099,110122,0,1,1,0
12100,69444,1,0,0,0
12101,175368,0,1,0,0
12102,194506,0,1,0,1
12103,79388,0,1,1,0
12104,216239,1,0,0,0
12105,182252,0,1,0,0
12106,85128,1,0,0,0
12107,157146,0,1,1,0
12108,103471,0,1,0,0
12109,224518,0,1,1,0
12110,54199,0,1,0,0
12111,43680,1,0,0,0
12112,182103,0,1,1,0
12113,283087,1,0,0,0
12114,87805,0,1,0,0
12115,93887,0,1,0,1
12116,187402,1,0,0,0
12117,169049,0,1,0,0
12118,47168,0,1,0,1
12119,85283,0,1,1,0
12120,156075,1,0,0,0
12121,143214,0,1,0,0
12122,97811,1,0,0,0
12123,17690,0,1,0,1
12124,54017,0,1,0,0
12125,241316,0,1,1,0
12126,18925,0,1,1,0
12127,109024,1,0,0,0
12128,61089,0,1,0,0
12129,235745,0,1,0,0
12130,76701,1,0,0,1
12131,47885,1,0,0,0
12132,294839,0,1,0,1
12133,133423,0,1,0,0
12134,154684,1,0,0,0
12135,233126,0,1,0,0
12136,142167,1,0,0,0
12137,172317,1,0,0,1
12138,144291,0,1,0,0
12139,166732,1,0,0,0
12140,95689,0,1,1,0
12141,119840,0,1,0,0
12142,140903,1,0,0,0
12143,56955,1,0,0,1
12144,21521,0,1,0,0
12145,173250,1,0,0,0
12146,190980,1,0,0,0
12147,191815,0,1,0,0
12148,234036,1,0,0,1
12149,191574,1,0,0,0
12150,178549,0,1,0,1
12151,152574,1,0,0,1
12152,253248,1,0,0,0
12153,274729,0,1,0,0
12154,45057,0,1,1,0
12155,196021,1,0,0,0
12156,48071,0,1,0,0
12157,238939,0,1,0,1
12158,235184,1,0,0,0
12159,105470,1,0,0,1
12160,139119,0,1,1,0
12161,84537,0,1,0,0
12162,51151,1,0,0,0
12163,150524,0,1,0,1
12164,178853,0,1,0,0
12165,242938,1,0,0,0
12166,217335,0,1,0,1
12167,229047,0,1,1,0
12168,93391,0,1,0,0
12169,76994,1,0,0,0
12170,226467,1,0,0,0
12171,108660,0,1,0,1
12172,142459,0,1,0,0
12173,215717,1,0,0,0
12174,153616,1,0,0,1
12175,153658,1,0,0,1
12176,49330,0,1,0,0
12177,148909,1,0,0,0
12178,64634,1,0,0,1
12179,25913,0,1,0,0
12180,34280,1,0,0,0
12181,83716,0,1,0,1
12182,108974,0,1,0,1
12183,861,0,1,1,0
12184,70823,0,1,0,0
12185,201943,0,1,0,1
12186,134331,1,0,0,0
12187,164980,1,0,0,0
12188,241575,0,1,0,1
12189,34541,0,1,0,1
12190,262308,0,1,0,0
12191,48305,1,0,0,0
12192,100263,0,1,0,1
12193,207632,0,1,0,0
12194,27430,0,1,1,0
12195,102169,1,0,0,1
12196,198513,1,0,0,0
12197,200126,1,0,0,1
12198,220428,0,1,0,0
12199,114707,0,1,0,1
12200,55937,1,0,0,0
12201,168498,0,1,0,0
12202,240427,0,0,0,1
12203,109624,0,0,0,1
12204,287401,1,0,0,0
12205,262185,0,1,0,0
12206,229265,0,1,1,0
12207,58842,0,1,0,1
12208,84383,1,0,0,0
12209,37492,0,1,0,0
12210,1658,0,1,1,0
12211,219858,0,1,1,0
12212,258761,0,0,0,1
12213,191032,0,1,0,0
12214,101314,1,0,0,0
12215,276251,0,1,0,1
12216,173212,1,0,0,0
12217,244139,1,0,0,1
12218,129091,0,1,0,0
12219,126134,0,1,1,0
12220,182000,0,1,1,0
12221,273364,1,0,0,0
12222,226398,1,0,0,1
12223,265506,1,0,0,1
12224,239494,0,1,0,0
12225,41225,1,0,0,0
12226,138021,1,0,0,1
12227,21257,0,1,0,0
12228,101176,0,1,1,0
12229,200645,0,1,0,0
12230,113429,1,0,0,0
12231,175207,0,1,1,0
12232,250776,0,0,0,1
12233,212200,0,1,0,0
12234,239719,0,1,0,1
12235,106704,1,0,0,0
12236,94869,1,0,0,0
12237,74835,1,0,0,1
12238,105720,0,1,0,0
12239,233041,0,1,0,1
12240,99106,1,0,0,0
12241,195229,0,1,0,1
12242,68059,0,1,0,0
12243,278905,1,0,0,1
12244,16631,0,1,0,1
12245,75529,1,0,0,0
12246,281394,1,0,0,1
12247,212077,0,1,0,1
12248,162326,0,1,0,0
12249,38264,1,0,0,0
12250,243555,0,1,0,1
12251,131698,0,1,0,0
12252,203317,1,0,0,0
12253,150771,1,0,0,1
12254,225970,0,1,0,0
12255,226028,0,0,0,1
12256,103757,1,0,0,0
12257,211506,0,1,0,0
12258,40110,0,1,1,0
12259,73302,1,0,0,0
12260,106141,0,1,1,0
12261,219179,0,1,1,0
12262,230741,0,1,0,0
12263,127723,1,0,0,0
12264,40717,0,0,0,1
12265,26419,1,0,0,0
12266,24607,0,1,0,0
12267,193274,0,0,0,1
12268,182496,1,0,0,0
12269,48668,0,1,0,0
12270,31532,1,0,0,0
12271,117114,0,0,0,1
12272,228388,0,1,0,0
12273,223987,0,1,0,1
12274,43964,1,0,0,0
12275,151186,1,0,0,1
12276,116175,1,0,0,0
12277,161188,0,1,0,1
12278,188878,0,1,0,0
12279,91599,1,0,0,0
12280,14197,0,1,0,1
12281,58860,0,1,1,0
12282,62543,0,1,0,0
12283,102763,1,0,0,1
12284,232927,1,0,0,0
12285,69080,1,0,0,1
12286,55333,1,0,0,1
12287,141500,0,1,0,0
12288,25602,1,0,0,0
12289,226645,0,1,1,0
12290,124266,0,1,0,0
12291,165057,0,1,1,0
12292,157903,0,1,0,1
12293,194157,1,0,0,0
12294,191078,0,1,1,0
12295,217094,1,0,0,0
12296,270289,0,1,0,0
12297,131055,1,0,0,0
12298,28895,0,1,0,1
12299,201031,0,0,0,1
12300,225396,0,1,0,0
12301,292876,1,0,0,0
12302,258805,0,0,0,1
12303,62037,0,1,0,0
12304,14726,1,0,0,0
12305,193504,0,1,0,1
12306,50382,0,1,0,0
12307,223867,1,0,0,0
12308,170491,1,0,0,0
12309,1932,0,1,0,0
12310,37917,0,0,0,1
12311,267052,1,0,0,0
12312,135747,0,1,0,0
12313,165576,1,0,0,0
12314,54106,0,1,0,1
12315,232868,0,1,0,0
12316,128802,0,1,0,1
12317,201489,1,0,0,0
12318,66558,1,0,0,0
12319,79337,0,1,0,0
12320,63516,0,1,0,1
12321,53380,0,1,1,0
12322,215687,0,1,0,0
12323,272140,0,1,1,0
12324,258090,1,0,0,0
12325,207324,1,0,0,1
12326,144122,0,1,0,1
12327,72324,0,1,0,0
12328,128679,1,0,0,0
12329,217253,0,1,0,0
12330,78378,1,0,0,0
12331,126598,0,0,0,1
12332,266449,1,0,0,1
12333,196434,0,1,0,0
12334,22239,1,0,0,0
12335,15981,1,0,0,1
12336,260873,0,1,0,0
12337,209579,1,0,0,0
12338,94624,0,1,1,0
12339,51598,1,0,0,1
12340,54208,0,1,0,0
12341,68960,1,0,0,0
12342,10123,0,1,1,0
12343,126639,0,1,0,0
12344,227657,1,0,0,1
12345,134235,0,1,0,0
12346,150058,1,0,0,0
12347,198988,1,0,0,1
12348,67441,0,1,0,0
12349,125578,1,0,0,0
12350,141575,0,1,0,1
12351,86786,0,1,1,0
12352,264246,1,0,0,0
12353,165213,0,1,0,0
12354,14731,0,1,0,0
12355,222158,1,0,0,0
12356,137871,0,1,1,0
12357,90608,1,0,0,1
12358,244698,0,1,0,0
12359,44399,0,1,1,0
12360,32391,1,0,0,1
12361,216332,1,0,0,0
12362,154427,0,1,0,0
12363,115732,1,0,0,1
12364,75788,1,0,0,1
12365,135352,0,1,0,0
12366,7993,1,0,0,0
12367,129597,0,1,0,1
12368,158617,0,1,1,0
12369,23583,0,1,0,0
12370,247042,1,0,0,0
12371,181006,1,0,0,1
12372,65955,0,1,0,0
12373,214692,0,0,0,1
12374,137507,0,1,1,0
12375,164934,1,0,0,0
12376,25204,0,1,0,0
12377,115068,1,0,0,0
12378,178218,0,1,0,1
12379,177225,0,1,0,0
12380,35078,1,0,0,1
12381,188614,0,1,0,0
12382,253886,1,0,0,0
12383,10356,0,1,0,1
12384,76434,0,1,1,0
12385,84217,0,1,0,1
12386,112501,1,0,0,0
12387,154052,0,1,0,0
12388,242577,1,0,0,1
12389,50970,1,0,0,0
12390,206732,0,1,0,0
12391,149347,0,1,1,0
12392,126820,1,0,0,0
